zip_code,crime_type,family_violence,occ_date,time_occ,latitude,longitude
78741,AGG ASLT STRANGLE/SUFFOCATE,132,132,132,132,132
78741,AGG ASLT W/MOTOR VEH FAM/DAT V,6,6,6,6,6
78741,AGG ASSAULT,227,227,227,227,227
78741,AGG ASSAULT FAM/DATE VIOLENCE,87,87,87,87,87
78741,AGG ASSAULT ON PEACE OFFICER,2,2,2,2,2
78741,AGG ASSAULT ON PUBLIC SERVANT,1,1,1,1,1
78741,AGG ASSAULT WITH MOTOR VEH,9,9,9,9,9
78741,AGG KIDNAPPING,1,1,1,1,1
78741,AGG PROMOTION OF PROSTITUTION,1,1,1,1,1
78741,AGG ROBBERY BY ASSAULT,3,3,3,3,3
78741,AGG ROBBERY/DEADLY WEAPON,152,152,152,152,152
78741,APPLIC TO REVOKE PROBATION,1,1,1,1,1
78741,ARSON,18,18,18,18,18
78741,ASSAULT BY CONTACT,217,217,217,217,217
78741,ASSAULT BY CONTACT FAM/DATING,222,222,222,222,222
78741,ASSAULT BY THREAT,243,243,243,243,243
78741,ASSAULT BY THREAT FAM/DATING,40,40,40,40,40
78741,ASSAULT OF A PREGNANT WOMAN,2,2,2,2,2
78741,ASSAULT OF PREGNANT WM-FAM/DAT,8,8,8,8,8
78741,ASSAULT ON PEACE OFFICER,13,13,13,13,13
78741,ASSAULT ON PUBLIC SERVANT,5,5,5,5,5
78741,ASSAULT W/INJURY-FAM/DATE VIOL,593,593,593,593,593
78741,ASSAULT WITH INJURY,363,363,363,363,363
78741,ATT THEFT,1,1,1,1,1
78741,AUTO THEFT,738,738,738,738,738
78741,BOMB THREAT,3,3,3,3,3
78741,BREACH OF COMPUTER SECURITY,10,10,10,10,10
78741,BURG OF RES - FAM/DATING ASLT,10,10,10,10,10
78741,BURGLARY NON RESIDENCE,255,255,255,255,255
78741,BURGLARY OF COIN-OP MACHINE,8,8,8,8,8
78741,BURGLARY OF RESIDENCE,424,424,424,424,424
78741,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,147,147,147,147,147
78741,BURGLARY OF VEH-NO SUSPECT/FU,239,239,239,239,239
78741,BURGLARY OF VEHICLE,1044,1044,1044,1044,1044
78741,CHILD CUSTODY INTERFERE,96,96,96,96,96
78741,CHILD ENDANGERMENT- ABANDONMEN,14,14,14,14,14
78741,CIVIL DISTURBANCE/DEMO,3,3,3,3,3
78741,CONTROLLED SUB VIOL - OTHER,1,1,1,1,1
78741,COUNTERFEITING,9,9,9,9,9
78741,CRASH/FAIL STOP AND RENDER AID,111,111,111,111,111
78741,CRASH/INTOXICATION ASSAULT,4,4,4,4,4
78741,CRED CARD ABUSE - EXPIR-CANCEL,1,1,1,1,1
78741,CRED CARD ABUSE - OTHER,83,83,83,83,83
78741,CRED CARD ABUSE BY FORGERY,2,2,2,2,2
78741,CRIMINAL MISCHIEF,779,779,779,779,779
78741,CRIMINAL MISCHIEF BY ARSON,1,1,1,1,1
78741,CRIMINAL MISCHIEF-NO SUSPECT,26,26,26,26,26
78741,CRIMINAL SOLICITATION,1,1,1,1,1
78741,CRIMINAL TRESPASS,412,412,412,412,412
78741,CRIMINAL TRESPASS/HOTEL,14,14,14,14,14
78741,CRIMINAL TRESPASS/IN VEHICLE,5,5,5,5,5
78741,CRIMINAL TRESPASS/TRANSIENT,83,83,83,83,83
78741,CRUELTY TO ANIMALS,36,36,36,36,36
78741,CUSTODY ARREST TRAFFIC WARR,15,15,15,15,15
78741,DAMAGE CITY PROP,8,8,8,8,8
78741,DAMAGE CITY VEHICLE,13,13,13,13,13
78741,DATING DISTURBANCE,238,238,238,238,238
78741,DEADLY CONDUCT,57,57,57,57,57
78741,DEADLY CONDUCT FAM/DATE VIOL,2,2,2,2,2
78741,DEBIT CARD ABUSE,75,75,75,75,75
78741,DEL CONTROLLED SUB/NARCOTIC,27,27,27,27,27
78741,DEL CONTROLLED SUB/SYN NARC,1,1,1,1,1
78741,DISRUPTING MEETING/PROCESSION,1,1,1,1,1
78741,DISTRIB HARMFUL MATERIAL MINOR,2,2,2,2,2
78741,DISTURBANCE - OTHER,354,354,354,354,354
78741,DOC ABUSIVE LANGUAGE,3,3,3,3,3
78741,DOC DISCHARGE GUN - PUB PLACE,42,42,42,42,42
78741,DOC DISCHARGE GUN - PUB ROAD,6,6,6,6,6
78741,DOC DISPLAY GUN/DEADLY PUB PLC,27,27,27,27,27
78741,DOC EXPOSURE,9,9,9,9,9
78741,DOC FIGHTING,38,38,38,38,38
78741,DOC OFFENSIVE GESTURE,2,2,2,2,2
78741,DOC UNREASONABLE NOISE,2,2,2,2,2
78741,DOC WINDOW PEEPING-RESIDENCE,11,11,11,11,11
78741,DOMESTIC VIOLENCE/ALARM,1,1,1,1,1
78741,DRIVING WHILE INTOX / FELONY,44,44,44,44,44
78741,DUI - AGE 17 TO 20,1,1,1,1,1
78741,DUMPING REFUSE NEAR HIGHWAY,1,1,1,1,1
78741,DWI,291,291,291,291,291
78741,DWI  .15 BAC OR ABOVE,63,63,63,63,63
78741,DWI - CHILD PASSENGER,7,7,7,7,7
78741,DWI - DRUG RECOGNITION EXPERT,15,15,15,15,15
78741,DWI 2ND,41,41,41,41,41
78741,EVADING / FOOT,41,41,41,41,41
78741,EVADING / VEHICLE PURSUIT,13,13,13,13,13
78741,EVADING VEHICLE,56,56,56,56,56
78741,EXPLOSIVE ORDNANCE DISPOSAL,1,1,1,1,1
78741,FAILURE TO IDENTIFY,38,38,38,38,38
78741,FALSE ALARM OR REPORT,6,6,6,6,6
78741,FALSE REPORT TO CPS,1,1,1,1,1
78741,FALSE REPORT TO PEACE OFFICER,4,4,4,4,4
78741,FALSE STATEMENT -OBTAIN CREDIT,2,2,2,2,2
78741,FAMILY DISTURBANCE,1914,1914,1914,1914,1914
78741,FAMILY DISTURBANCE/PARENTAL,77,77,77,77,77
78741,FELONY ENHANCEMENT/ASSLT W/INJ,34,34,34,34,34
78741,FORGERY - OTHER,4,4,4,4,4
78741,FORGERY AND PASSING,41,41,41,41,41
78741,FORGERY BY ALTERATION,1,1,1,1,1
78741,FORGERY BY MAKING,3,3,3,3,3
78741,FORGERY OF IDENTIFICATION,1,1,1,1,1
78741,FORGERY- CERTIFICATE OF TITLE,1,1,1,1,1
78741,FRAUD - OTHER,158,158,158,158,158
78741,FRAUD DESTRUCTION OF A WRITING,1,1,1,1,1
78741,FRAUD-CARD SKIMMER,1,1,1,1,1
78741,GRAFFITI,34,34,34,34,34
78741,HARASSMENT,420,420,420,420,420
78741,HARASSMENT OF A PUBLIC SERVANT,11,11,11,11,11
78741,HARBORING RUNAWAY CHILD,3,3,3,3,3
78741,HINDERING APPREHENSION,1,1,1,1,1
78741,IDENTITY THEFT,184,184,184,184,184
78741,IDENTITY THEFT-TAX RETURNS,3,3,3,3,3
78741,ILLUMIN AIRCRAFT INTENSE LIGHT,1,1,1,1,1
78741,IMPERSONATING PUBLIC SERVANT,1,1,1,1,1
78741,INDECENT ASSAULT,21,21,21,21,21
78741,INDECENT EXPOSURE,47,47,47,47,47
78741,INHALANT ABUSE,1,1,1,1,1
78741,INJ TO DISABLED  FAM/DATE VIOL,2,2,2,2,2
78741,INJ TO ELDERLY   FAM/DATE VIOL,7,7,7,7,7
78741,INJ/CHILD FV (NO CARE/CUSTODY),1,1,1,1,1
78741,INJURY DISABLED INDIVIDUAL,4,4,4,4,4
78741,INJURY TO CHILD,17,17,17,17,17
78741,INJURY TO CHILD (CARE/CUSTODY),1,1,1,1,1
78741,INJURY TO ELDERLY PERSON,11,11,11,11,11
78741,INTER EMERG PHONECALL FAM/DATE,7,7,7,7,7
78741,INTERFERENCE PUBLIC DUTIES,2,2,2,2,2
78741,INTERFERING W/EMERG PHONE CALL,4,4,4,4,4
78741,ISSUANCE OF BAD CHECK,1,1,1,1,1
78741,JUSTIFIED HOMICIDE,1,1,1,1,1
78741,KIDNAPPING FAM VIO,1,1,1,1,1
78741,LIQUOR LAW VIOLATION/OTHER,5,5,5,5,5
78741,MAIL THEFT,229,229,229,229,229
78741,MURDER,13,13,13,13,13
78741,NUISANCE ABATEMENT,2,2,2,2,2
78741,OBSCENE DISPLAY - DISTRIBUTION,1,1,1,1,1
78741,OBTAIN CONTROLLED SUB BY FRAUD,3,3,3,3,3
78741,ONLINE IMPERSONATION,10,10,10,10,10
78741,ONLINE SOLICITATION OF A MINOR,5,5,5,5,5
78741,PAROLE VIOL,1,1,1,1,1
78741,POSS CONTROLLED SUB/NARCOTIC,271,271,271,271,271
78741,POSS CONTROLLED SUB/OTHER,14,14,14,14,14
78741,POSS CONTROLLED SUB/SYN NARC,13,13,13,13,13
78741,POSS CRIMINAL INSTRUMENT,1,1,1,1,1
78741,POSS DANG DRUG,2,2,2,2,2
78741,POSS OF DRUG PARAPHERNALIA,118,118,118,118,118
78741,POSS OF FIREARM BY FELON,38,38,38,38,38
78741,POSS OF PROHIBITED WEAPON,1,1,1,1,1
78741,POSS SYNTHETIC MARIJUANA,4,4,4,4,4
78741,POSS/PROMO CHILD PORNOGRAPHY,5,5,5,5,5
78741,POSSESSION OF MARIJUANA,140,140,140,140,140
78741,PROMOTION OF PROSTITUTION,1,1,1,1,1
78741,PROSTITUTION,3,3,3,3,3
78741,PROTECTIVE ORDER,21,21,21,21,21
78741,PROWLER,2,2,2,2,2
78741,PUBLIC INTOX-SOBERING CENTER,19,19,19,19,19
78741,PUBLIC INTOXICATION,121,121,121,121,121
78741,PUBLIC LEWDNESS,3,3,3,3,3
78741,PURCHASING PROSTITUTION,1,1,1,1,1
78741,PURSE SNATCHING,1,1,1,1,1
78741,RECKLESS DAMAGE,15,15,15,15,15
78741,RENTAL CAR/FAIL TO RETURN,1,1,1,1,1
78741,REPEAT RUNAWAY,4,4,4,4,4
78741,RESISTING ARREST OR SEARCH,27,27,27,27,27
78741,RETALIATION,4,4,4,4,4
78741,ROBBERY BY ASSAULT,45,45,45,45,45
78741,ROBBERY BY THREAT,19,19,19,19,19
78741,RUNAWAY CHILD,100,100,100,100,100
78741,SEXTING/TRANSMIT SEXUAL PHOTOS,4,4,4,4,4
78741,STALKING,19,19,19,19,19
78741,SUSPICIOUS PERSON,126,126,126,126,126
78741,TAKE WEAPON FRM POLICE OFFICER,1,1,1,1,1
78741,TAMPERING WITH EVIDENCE,4,4,4,4,4
78741,TAMPERING WITH GOV RECORD,2,2,2,2,2
78741,TELECOMMUNICATION CRIMES/OTHER,1,1,1,1,1
78741,TERRORISTIC THREAT,74,74,74,74,74
78741,TERRORISTIC THREAT-FAM/DAT VIO,30,30,30,30,30
78741,THEFT,940,940,940,940,940
78741,THEFT BY CHECK,4,4,4,4,4
78741,THEFT BY EXTORTION,1,1,1,1,1
78741,THEFT BY FALSE PRETEXT/BUNCO,1,1,1,1,1
78741,THEFT BY SHOPLIFTING,147,147,147,147,147
78741,THEFT CATALYTIC CONVERTER,166,166,166,166,166
78741,THEFT FROM AUTO,56,56,56,56,56
78741,THEFT FROM BUILDING,37,37,37,37,37
78741,THEFT FROM PERSON,48,48,48,48,48
78741,THEFT OF AUTO PARTS,46,46,46,46,46
78741,THEFT OF BICYCLE,225,225,225,225,225
78741,THEFT OF HEAVY EQUIPMENT,9,9,9,9,9
78741,THEFT OF LICENSE PLATE,126,126,126,126,126
78741,THEFT OF METAL,8,8,8,8,8
78741,THEFT OF SERVICE,51,51,51,51,51
78741,THEFT OF TRAILER,29,29,29,29,29
78741,THEFT- APPROPRIATE STOLEN PROP,4,4,4,4,4
78741,THEFT-NO SUSPECT/FOLLOWUP,18,18,18,18,18
78741,TRAFFICKING OF PERSONS,1,1,1,1,1
78741,UNLAWFUL CARRY-LIC HOLDER,1,1,1,1,1
78741,UNLAWFUL CARRYING WEAPON,60,60,60,60,60
78741,UNLAWFUL RESTRAINT,1,1,1,1,1
78741,UNLAWFUL RESTRAINT FAM/DAT VIO,7,7,7,7,7
78741,URINATING IN PUBLIC PLACE,1,1,1,1,1
78741,VIOL CITY ORDINANCE -  GAME RM,1,1,1,1,1
78741,VIOL CITY ORDINANCE - BOOTING,1,1,1,1,1
78741,VIOL CITY ORDINANCE - DOG,3,3,3,3,3
78741,VIOL CITY ORDINANCE - OTHER,14,14,14,14,14
78741,VIOL CITY ORDINANCE - WRECKER,19,19,19,19,19
78741,VIOL OF BOND CONDITIONS,6,6,6,6,6
78741,VIOL OF CAMPING ORDINANCE,1,1,1,1,1
78741,VIOL OF EMERG PROTECTIVE ORDER,54,54,54,54,54
78741,VIOL OF PROTECTIVE ORDER,51,51,51,51,51
78741,VIOL STATE LAW - OTHER,7,7,7,7,7
78741,VIOL TEMP EX PARTE  ORDER,1,1,1,1,1
78741,WARRANT ARREST NON TRAFFIC,12,12,12,12,12
78742,ABUSE OF 911,2,2,2,2,2
78742,AGG ASLT STRANGLE/SUFFOCATE,2,2,2,2,2
78742,AGG ASSAULT,3,3,3,3,3
78742,AGG ROBBERY/DEADLY WEAPON,3,3,3,3,3
78742,ASSAULT BY CONTACT,2,2,2,2,2
78742,ASSAULT BY CONTACT FAM/DATING,1,1,1,1,1
78742,ASSAULT BY THREAT,1,1,1,1,1
78742,ASSAULT BY THREAT FAM/DATING,1,1,1,1,1
78742,ASSAULT W/INJURY-FAM/DATE VIOL,7,7,7,7,7
78742,ASSAULT WITH INJURY,10,10,10,10,10
78742,AUTO THEFT,14,14,14,14,14
78742,BURGLARY NON RESIDENCE,11,11,11,11,11
78742,BURGLARY OF RESIDENCE,2,2,2,2,2
78742,BURGLARY OF VEH-NO SUSPECT/FU,3,3,3,3,3
78742,BURGLARY OF VEHICLE,11,11,11,11,11
78742,CHILD CUSTODY INTERFERE,3,3,3,3,3
78742,CRASH/FAIL STOP AND RENDER AID,1,1,1,1,1
78742,CRASH/INTOXICATION ASSAULT,1,1,1,1,1
78742,CRED CARD ABUSE - OTHER,2,2,2,2,2
78742,CRIMINAL MISCHIEF,12,12,12,12,12
78742,CRIMINAL TRESPASS,3,3,3,3,3
78742,DAMAGE CITY PROP,1,1,1,1,1
78742,DEBIT CARD ABUSE,1,1,1,1,1
78742,DISTURBANCE - OTHER,4,4,4,4,4
78742,DOC DISCHARGE GUN - PUB PLACE,2,2,2,2,2
78742,DRIVING WHILE INTOX / FELONY,1,1,1,1,1
78742,DWI,15,15,15,15,15
78742,DWI  .15 BAC OR ABOVE,4,4,4,4,4
78742,DWI - DRUG RECOGNITION EXPERT,1,1,1,1,1
78742,EVADING / FOOT,2,2,2,2,2
78742,EVADING / VEHICLE PURSUIT,2,2,2,2,2
78742,EVADING VEHICLE,2,2,2,2,2
78742,FAILURE TO IDENTIFY,1,1,1,1,1
78742,FAMILY DISTURBANCE,24,24,24,24,24
78742,FAMILY DISTURBANCE/PARENTAL,1,1,1,1,1
78742,FELONY ENHANCEMENT/ASSLT W/INJ,1,1,1,1,1
78742,FRAUD - OTHER,3,3,3,3,3
78742,GRAFFITI,2,2,2,2,2
78742,HARASSMENT,6,6,6,6,6
78742,IDENTITY THEFT,3,3,3,3,3
78742,LITTERING,1,1,1,1,1
78742,MAIL THEFT,1,1,1,1,1
78742,POSS CONTROLLED SUB/NARCOTIC,4,4,4,4,4
78742,POSS OF DRUG PARAPHERNALIA,1,1,1,1,1
78742,POSSESSION OF MARIJUANA,1,1,1,1,1
78742,PUBLIC INTOX-SOBERING CENTER,1,1,1,1,1
78742,RENTAL CAR/FAIL TO RETURN,7,7,7,7,7
78742,ROBBERY BY ASSAULT,2,2,2,2,2
78742,SUSPICIOUS PERSON,2,2,2,2,2
78742,TERRORISTIC THREAT,1,1,1,1,1
78742,THEFT,26,26,26,26,26
78742,THEFT CATALYTIC CONVERTER,3,3,3,3,3
78742,THEFT FROM AUTO,2,2,2,2,2
78742,THEFT OF AUTO PARTS,1,1,1,1,1
78742,THEFT OF LICENSE PLATE,2,2,2,2,2
78742,THEFT OF SERVICE,1,1,1,1,1
78742,THEFT OF TRAILER,1,1,1,1,1
78742,THEFT-NO SUSPECT/FOLLOWUP,2,2,2,2,2
78742,UNLAWFUL CARRYING WEAPON,2,2,2,2,2
78744,ABUSE OF 911,4,4,4,4,4
78744,AGG ASLT ENHANC STRANGL/SUFFOC,8,8,8,8,8
78744,AGG ASLT STRANGLE/SUFFOCATE,65,65,65,65,65
78744,AGG ASLT W/MOTOR VEH FAM/DAT V,4,4,4,4,4
78744,AGG ASSAULT,116,116,116,116,116
78744,AGG ASSAULT FAM/DATE VIOLENCE,63,63,63,63,63
78744,AGG ASSAULT ON PUBLIC SERVANT,3,3,3,3,3
78744,AGG ASSAULT WITH MOTOR VEH,1,1,1,1,1
78744,AGG KIDNAPPING,1,1,1,1,1
78744,AGG ROBBERY/DEADLY WEAPON,73,73,73,73,73
78744,ARSON,21,21,21,21,21
78744,ASSAULT BY CONTACT,108,108,108,108,108
78744,ASSAULT BY CONTACT FAM/DATING,135,135,135,135,135
78744,ASSAULT BY THREAT,122,122,122,122,122
78744,ASSAULT BY THREAT FAM/DATING,40,40,40,40,40
78744,ASSAULT OF A PREGNANT WOMAN,1,1,1,1,1
78744,ASSAULT OF PREGNANT WM-FAM/DAT,6,6,6,6,6
78744,ASSAULT ON PEACE OFFICER,7,7,7,7,7
78744,ASSAULT ON PUBLIC SERVANT,6,6,6,6,6
78744,ASSAULT W/INJURY-FAM/DATE VIOL,451,451,451,451,451
78744,ASSAULT WITH INJURY,179,179,179,179,179
78744,AUTO THEFT,424,424,424,424,424
78744,BOMB THREAT,3,3,3,3,3
78744,BREACH OF COMPUTER SECURITY,8,8,8,8,8
78744,BURG OF RES - FAM/DATING ASLT,4,4,4,4,4
78744,BURGLARY NON RESIDENCE,159,159,159,159,159
78744,BURGLARY OF COIN-OP MACHINE,8,8,8,8,8
78744,BURGLARY OF RESIDENCE,126,126,126,126,126
78744,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,51,51,51,51,51
78744,BURGLARY OF VEH-NO SUSPECT/FU,297,297,297,297,297
78744,BURGLARY OF VEHICLE,490,490,490,490,490
78744,CAPITAL MURDER,1,1,1,1,1
78744,CHILD CUSTODY INTERFERE,145,145,145,145,145
78744,CHILD ENDANGERMENT- ABANDONMEN,9,9,9,9,9
78744,CIVIL DISTURBANCE/DEMO,8,8,8,8,8
78744,COUNTERFEITING,3,3,3,3,3
78744,CRASH/FAIL STOP AND RENDER AID,72,72,72,72,72
78744,CRASH/INTOX MANSLAUGHTER,1,1,1,1,1
78744,CRASH/INTOXICATION ASSAULT,2,2,2,2,2
78744,CRED CARD ABUSE - OTHER,69,69,69,69,69
78744,CRED CARD ABUSE BY FORGERY,1,1,1,1,1
78744,CRIMINAL MISCHIEF,530,530,530,530,530
78744,CRIMINAL MISCHIEF BY ARSON,2,2,2,2,2
78744,CRIMINAL MISCHIEF-NO SUSPECT,54,54,54,54,54
78744,CRIMINAL TRESPASS,162,162,162,162,162
78744,CRIMINAL TRESPASS/HOTEL,15,15,15,15,15
78744,CRIMINAL TRESPASS/IN VEHICLE,4,4,4,4,4
78744,CRIMINAL TRESPASS/TRANSIENT,42,42,42,42,42
78744,CRUELTY TO ANIMALS,28,28,28,28,28
78744,CUSTODY ARREST TRAFFIC WARR,3,3,3,3,3
78744,DAMAGE CITY PROP,7,7,7,7,7
78744,DAMAGE CITY VEHICLE,13,13,13,13,13
78744,DATING DISTURBANCE,138,138,138,138,138
78744,DEADLY CONDUCT,71,71,71,71,71
78744,DEADLY CONDUCT FAM/DATE VIOL,2,2,2,2,2
78744,DEBIT CARD ABUSE,69,69,69,69,69
78744,DEL CONTROLLED SUB/NARCOTIC,7,7,7,7,7
78744,DEL CONTROLLED SUB/SYN NARC,1,1,1,1,1
78744,DISTRIB HARMFUL MATERIAL MINOR,1,1,1,1,1
78744,DISTURBANCE - OTHER,195,195,195,195,195
78744,DOC ABUSE OR THREAT,1,1,1,1,1
78744,DOC DISCHARGE GUN - PUB PLACE,43,43,43,43,43
78744,DOC DISCHARGE GUN - PUB ROAD,16,16,16,16,16
78744,DOC DISPLAY GUN/DEADLY PUB PLC,16,16,16,16,16
78744,DOC EXPOSURE,6,6,6,6,6
78744,DOC FIGHTING,14,14,14,14,14
78744,DOC OFFENSIVE GESTURE,2,2,2,2,2
78744,DOC UNREASONABLE NOISE,2,2,2,2,2
78744,DOC WINDOW PEEPING-RESIDENCE,1,1,1,1,1
78744,DRIVING WHILE INTOX / FELONY,22,22,22,22,22
78744,DUI - AGE 17 TO 20,1,1,1,1,1
78744,DWI,194,194,194,194,194
78744,DWI  .15 BAC OR ABOVE,46,46,46,46,46
78744,DWI - CHILD PASSENGER,10,10,10,10,10
78744,DWI - DRUG RECOGNITION EXPERT,3,3,3,3,3
78744,DWI 2ND,33,33,33,33,33
78744,EVADING / FOOT,32,32,32,32,32
78744,EVADING / VEHICLE PURSUIT,13,13,13,13,13
78744,EVADING VEHICLE,31,31,31,31,31
78744,EXPLOSIVE ORDNANCE DISPOSAL,5,5,5,5,5
78744,FAILURE TO IDENTIFY,14,14,14,14,14
78744,FALSE ALARM OR REPORT,1,1,1,1,1
78744,FALSE REPORT TO PEACE OFFICER,5,5,5,5,5
78744,FALSE STATEMENT -OBTAIN CREDIT,5,5,5,5,5
78744,FAMILY DISTURBANCE,1650,1650,1650,1650,1650
78744,FAMILY DISTURBANCE/PARENTAL,97,97,97,97,97
78744,FELONY ENHANCEMENT/ASSLT W/INJ,38,38,38,38,38
78744,FORGERY - OTHER,3,3,3,3,3
78744,FORGERY AND PASSING,32,32,32,32,32
78744,FORGERY BY ALTERATION,1,1,1,1,1
78744,FORGERY BY MAKING,2,2,2,2,2
78744,FORGERY OF IDENTIFICATION,1,1,1,1,1
78744,FORGERY- CERTIFICATE OF TITLE,2,2,2,2,2
78744,FRAUD - OTHER,128,128,128,128,128
78744,FRAUD-CARD SKIMMER,1,1,1,1,1
78744,GRAFFITI,10,10,10,10,10
78744,HARASSMENT,262,262,262,262,262
78744,HARASSMENT OF A PUBLIC SERVANT,6,6,6,6,6
78744,HARBORING RUNAWAY CHILD,4,4,4,4,4
78744,HINDER SECURED CREDITORS,1,1,1,1,1
78744,HINDERING APPREHENSION,1,1,1,1,1
78744,IDENTITY THEFT,155,155,155,155,155
78744,IMPERSONATING PUBLIC SERVANT,2,2,2,2,2
78744,INDECENT ASSAULT,12,12,12,12,12
78744,INDECENT EXPOSURE,11,11,11,11,11
78744,INJ TO DISABLED  FAM/DATE VIOL,2,2,2,2,2
78744,INJ TO ELDERLY   FAM/DATE VIOL,4,4,4,4,4
78744,INJURY TO CHILD,10,10,10,10,10
78744,INJURY TO CHILD (CARE/CUSTODY),2,2,2,2,2
78744,INJURY TO ELDERLY PERSON,4,4,4,4,4
78744,INTER EMERG PHONECALL FAM/DATE,2,2,2,2,2
78744,LIQUOR LAW VIOLATION/OTHER,1,1,1,1,1
78744,LITTERING,1,1,1,1,1
78744,MAIL THEFT,88,88,88,88,88
78744,MONEY LAUNDERING,1,1,1,1,1
78744,MURDER,9,9,9,9,9
78744,NUISANCE ABATEMENT,2,2,2,2,2
78744,OBSCENE DISPLAY - DISTRIBUTION,1,1,1,1,1
78744,ONLINE IMPERSONATION,10,10,10,10,10
78744,ONLINE SOLICITATION OF A MINOR,3,3,3,3,3
78744,PAROLE VIOL,2,2,2,2,2
78744,PIGEON DROP,1,1,1,1,1
78744,POSS CONTROLLED SUB/NARCOTIC,147,147,147,147,147
78744,POSS CONTROLLED SUB/OTHER,9,9,9,9,9
78744,POSS CONTROLLED SUB/SYN NARC,3,3,3,3,3
78744,POSS DANG DRUG,3,3,3,3,3
78744,POSS OF ALCOHOL - AGE 17 TO 20,1,1,1,1,1
78744,POSS OF DRUG PARAPHERNALIA,53,53,53,53,53
78744,POSS OF FIREARM BY FELON,21,21,21,21,21
78744,POSS OF PROHIBITED WEAPON,1,1,1,1,1
78744,POSS/PROMO CHILD PORNOGRAPHY,4,4,4,4,4
78744,POSSESSION OF MARIJUANA,96,96,96,96,96
78744,PROBATION VIOL,2,2,2,2,2
78744,PROSTITUTION,2,2,2,2,2
78744,PROTECTIVE ORDER,19,19,19,19,19
78744,PUBLIC INTOX-SOBERING CENTER,9,9,9,9,9
78744,PUBLIC INTOXICATION,42,42,42,42,42
78744,PURCHASING PROSTITUTION,1,1,1,1,1
78744,RECKLESS DAMAGE,6,6,6,6,6
78744,RENTAL CAR/FAIL TO RETURN,6,6,6,6,6
78744,REPEAT RUNAWAY,3,3,3,3,3
78744,RESISTING ARREST OR SEARCH,7,7,7,7,7
78744,RETALIATION,4,4,4,4,4
78744,ROBBERY BY ASSAULT,15,15,15,15,15
78744,ROBBERY BY THREAT,8,8,8,8,8
78744,RUNAWAY CHILD,177,177,177,177,177
78744,SEXTING/TRANSMIT SEXUAL PHOTOS,3,3,3,3,3
78744,SEXUAL COERCION,2,2,2,2,2
78744,STALKING,7,7,7,7,7
78744,SUSPICIOUS PERSON,85,85,85,85,85
78744,TAKE WEAPON FRM POLICE OFFICER,1,1,1,1,1
78744,TAMPERING WITH GOV RECORD,1,1,1,1,1
78744,TERRORISTIC THREAT,60,60,60,60,60
78744,TERRORISTIC THREAT-FAM/DAT VIO,24,24,24,24,24
78744,THEFT,551,551,551,551,551
78744,THEFT BY CHECK,2,2,2,2,2
78744,THEFT BY EMBEZZLEMENT,1,1,1,1,1
78744,THEFT BY EXTORTION,1,1,1,1,1
78744,THEFT BY FALSE PRETEXT/BUNCO,1,1,1,1,1
78744,THEFT BY SHOPLIFTING,105,105,105,105,105
78744,THEFT CATALYTIC CONVERTER,140,140,140,140,140
78744,THEFT FROM AUTO,55,55,55,55,55
78744,THEFT FROM BUILDING,22,22,22,22,22
78744,THEFT FROM PERSON,16,16,16,16,16
78744,THEFT OF AUTO PARTS,31,31,31,31,31
78744,THEFT OF BICYCLE,32,32,32,32,32
78744,THEFT OF HEAVY EQUIPMENT,9,9,9,9,9
78744,THEFT OF LICENSE PLATE,83,83,83,83,83
78744,THEFT OF METAL,26,26,26,26,26
78744,THEFT OF SERVICE,44,44,44,44,44
78744,THEFT OF TRAILER,72,72,72,72,72
78744,THEFT- APPROPRIATE STOLEN PROP,3,3,3,3,3
78744,THEFT-NO SUSPECT/FOLLOWUP,20,20,20,20,20
78744,TRAFFICKING OF PERSONS,1,1,1,1,1
78744,UNLAWFUL CARRY-LIC HOLDER,1,1,1,1,1
78744,UNLAWFUL CARRYING WEAPON,35,35,35,35,35
78744,UNLAWFUL RESTRAINT,1,1,1,1,1
78744,UNLAWFUL RESTRAINT FAM/DAT VIO,2,2,2,2,2
78744,VIOL CITY ORDINANCE -  GAME RM,1,1,1,1,1
78744,VIOL CITY ORDINANCE - DOG,4,4,4,4,4
78744,VIOL CITY ORDINANCE - OTHER,8,8,8,8,8
78744,VIOL CITY ORDINANCE - WRECKER,13,13,13,13,13
78744,VIOL OF BOND CONDITIONS,7,7,7,7,7
78744,VIOL OF CAMPING ORDINANCE,2,2,2,2,2
78744,VIOL OF EMERG PROTECTIVE ORDER,28,28,28,28,28
78744,VIOL OF PARK CURFEW,1,1,1,1,1
78744,VIOL OF PROTECTIVE ORDER,54,54,54,54,54
78744,VIOL STATE LAW - OTHER,9,9,9,9,9
78744,WARRANT ARREST NON TRAFFIC,10,10,10,10,10
78744,WEAPON VIOL - OTHER,1,1,1,1,1
78745,ABUSE OF 911,3,3,3,3,3
78745,AGG ASLT ENHANC STRANGL/SUFFOC,7,7,7,7,7
78745,AGG ASLT STRANGLE/SUFFOCATE,79,79,79,79,79
78745,AGG ASLT W/MOTOR VEH FAM/DAT V,6,6,6,6,6
78745,AGG ASSAULT,144,144,144,144,144
78745,AGG ASSAULT FAM/DATE VIOLENCE,41,41,41,41,41
78745,AGG ASSAULT ON PEACE OFFICER,2,2,2,2,2
